url,label
https://www.lakewoodoh.gov/coffee-with-a-cop-set-for-friday-october-26th/,Misc Police Activity
https://rexburg.us/police-ask-for-help-finding-woman-who-went-missing-tuesday-in-juab-county/,Media Bulletins
https://www.minneapolismn.gov/government/programs-initiatives/community-safety/focus-areas/alternatives-police-response/new-pilot-response/,Policies & Contracts
https://www.minneapolismn.gov/government/departments/police/precincts/precinct-4/,Contact Info & Agency Meta
https://sanfordfl.gov/government/police/,Contact Info & Agency Meta
https://columbiacitypolice.us/documents/firearm responsibility.pdf,Resources
https://santabarbaraca.gov/press-releases/magical-winter-wonderland-experience-deserving-families-hosted-santa-barbara-police,Not Criminal Justice Related
https://www.burienwa.gov/residents/public_safety/police/lead_program,Resources
https://chandlerazpd.gov/2019/11/vehicle-burglary-crew-arrested-after-fleeing-from-police/,Media Bulletins
https://www.southamptontownnypolice.gov/182/teen-assessment-project,Resources
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0021/,Poor Data Source
https://rockfordil.gov/calendars/category/police-department/,Poor Data Source
https://delcopa.gov/council/2019minutes/121819minutes.pdf,Not Criminal Justice Related
https://www.mass.gov/service-details/becoming-an-environmental-police-officer,Training & Hiring Info
https://www.roundrocktexas.gov/wp-content/uploads/2021/12/recycling-wide-copy-1.jpg,Poor Data Source
https://www.huntsvilleal.gov/city-calendar-event/apply-to-be-a-huntsville-police-officer/,Training & Hiring Info
https://coloradosprings.gov/police-department/page/cspd-salary-benefits,Resources
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0680/,Poor Data Source
https://www.mass.gov/doc/municipal-police-training-committee-mptc-meeting-minutes-62119/download,Not Criminal Justice Related
https://delcopa.gov/courts/pdf/emergencyjudicialorders/presidentjudgeadministrativeorderfamilysectionoperationalandschedulingprotocols.pdf,Court Cases
https://alpha.austin.gov/es/health-safety/accountability-and-transparency-in-policing/police-feedback-and-records/bwc-dmav-data-analysis-methodology/,Poor Data Source
https://www.goldenbeach.us/documents/reso-1550-03-authorizing-the-donation-of-an-obsolete-police-vehicle-light-bar/,Not Criminal Justice Related
https://www.doravillepolice.us/join-dpd/requirements/,Training & Hiring Info
http://www.longbeach.gov/police/press-releases/arrest-made-in-2-murder-cases/,Media Bulletins
https://www.mass.gov/doc/robert-dececcopdf/download,Poor Data Source
https://delcopa.gov/recycle/paint.html,Poor Data Source
https://www.pinevillenc.gov/government/departments/police/services/,Resources
https://alpha.austin.gov/en/police-oversight/notice-of-complaint-related-to-2022-0800/,Poor Data Source
https://www.coppelltx.gov/203/election-information,Not Criminal Justice Related
https://cheswold.delaware.gov/cheswold-police-department-crime-statistics/october-14-activity-report/,Incident Reports
http://www.longbeach.gov/police/press-releases/$10000-reward-issued-in-fatal-hit---run-investigation/,Media Bulletins
https://norfolkne.gov/assets/site/documentcentral/police/2022-daily-reports/summary/031522summary.pdf,Poor Data Source
http://www.lafayettepolice.us/faq.aspx?qid=168,Not Criminal Justice Related
https://cheswold.delaware.gov/cheswold-police-department-crime-statistics/may-17-activity-report/,Daily Activity Logs
https://alpha.austin.gov/en/health-safety/accountability-and-transparency-in-policing/police-feedback-and-records/bwc-dmav-data-analysis-additional-information/,Poor Data Source
https://delcopa.gov/publicrelations/releases/2020/blooddrive.html,Not Criminal Justice Related
http://www.ryepolice.us/wp-content/uploads/deterra-intro.jpg,Poor Data Source
http://www.longbeach.gov/police/press-releases/arrest-made-in-sexual-assault-case/,Media Bulletins
https://www.roundrocktexas.gov/news/police-identify-victim-fatal-auto-pedestrian-crash-mays-street/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-26-/,Media Bulletins
https://alpha.austin.gov/en/police-oversight/formal-complaint-opo-declines-to-make-a-recommendation-5/,Poor Data Source
https://www.mass.gov/news/dighton-police-chief-robert-macdonald-pays-7000-civil-penalty-for-conflict-of-interest-law-violations,Media Bulletins
https://www.mass.gov/doc/ung-dararith-v-lowell-police-department-82009/download,Court Cases
https://www.coppelltx.gov/482/water-backflow-prevention,Not Criminal Justice Related
http://www.hickoryhillspd.us/2022/05/the-hickory-hills-police-departments-distracted-driving-enforcement-results/,Resources
http://www.longbeach.gov/police/press-releases/charges-filed-in-murder-case/,Media Bulletins
https://www.antioch.il.gov/wpfb-file/11-29-10-police-and-fire-agenda-pdf-2/,Poor Data Source
https://delcopa.gov/council/2015minutes/042215minutes.pdf,Policies & Contracts
https://santabarbaraca.gov/press-releases/santa-barbara-police-department-promotes-three-officers,Personnel Records
https://www.ci.bonney-lake.wa.us/news/what_s_new/message_from_the_police_chief_on_2021_legislation,Poor Data Source
https://springfield-or.gov/event/springfield-police-advisory-committee-spac-21/,Not Criminal Justice Related
https://www.rockvillecentrepolice.us/situational-awareness/,Media Bulletins
https://www.minneapolismn.gov/government/departments/police/precincts/,Geographic
https://alpha.austin.gov/es/police-oversight/official-complaint-documents-related-to-protests/,Poor Data Source
https://delcopa.gov/publicrelations/releases/2020/spottedlanternflytreatment.html,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/murder-suicide-investigation/,Media Bulletins
https://norfolkne.gov/assets/site/documentcentral/police/2022-daily-reports/blotter/022722blotter.pdf,Poor Data Source
https://pittsburghpa.gov/files/police/orders/ch6/69-05-pictures-videos-&-audio-recordings-of-police-officers-while-in-public-spaces.pdf,Poor Data Source
https://www.southamptontownnypolice.gov/366/skate-parks,Resources
http://www.longbeach.gov/police/press-releases/attempt-murder-suspect-arrested/,Media Bulletins
https://alpha.austin.gov/es/police-oversight/notice-of-complaint-related-to-2022-0201/,Poor Data Source
https://pittsburghpa.gov/police/task-force-police-reform,Resources
https://pittsburghpa.gov/police/police-zone4,Contact Info & Agency Meta
https://www.littlerock.gov/media/4332/robert-ryan-hunter-copy.png?width=204&amp;height=248,Poor Data Source
http://www.lafayettepolice.us/faq.aspx?qid=116,Complaints & Misconduct
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/summary/071921summary.pdf,Poor Data Source
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/summary/063021summary.pdf,Dispatch Logs
https://alpha.austin.gov/es/police-oversight/notice-of-complaint-related-to-2022-0967/,Poor Data Source
http://www.longbeach.gov/police/press-releases/traffic-fatality---harvy-way-and-bellflower-blvd/,Media Bulletins
https://hilliardohio.gov/remembering-hilliard-police-officer-sean-johnson/,Not Criminal Justice Related
https://www.mass.gov/doc/william-j-wagner-president-chicopee-savings-bank/download,Not Criminal Justice Related
https://www.mass.gov/locations/state-police-boston-barracks/locations,Geographic
https://www.mass.gov/doc/lynch-matthew-v-bridgewater-police-department-121913/download,Court Cases
http://www.lafayettepolice.us/1587/cpz-history,Not Criminal Justice Related
https://police.crystalmn.gov/g_o_v_e_r_n_m_e_n_t/departments_a-_z/assessing,Not Criminal Justice Related
https://broadview-il.gov/documents/police-department-board-report-may-2022/,Poor Data Source
https://statepatrol.nebraska.gov/nsp-investigating-milford-police-officer-involved-shooting,Poor Data Source
http://www.longbeach.gov/police/press-releases/traffic-fatality-wardlow-and-magnolia/,Media Bulletins
https://data.naperville.il.us/datasets/police-department-accidents,Poor Data Source
https://www.southamptontownnypolice.gov/292/sag-harbor,Not Criminal Justice Related
https://www.sandyspringsgapolice.gov/intelligence-and-technology-division/,Contact Info & Agency Meta
https://www.colma.ca.gov/documents/executive-assistant-chief-police/jd-executive-assistant-to-chief-of-police-6-24/,Media Bulletins
https://delcopa.gov/publicrelations/releases/2021/hurricaneida.html,Not Criminal Justice Related
https://www.goldenbeach.us/police-department/beach-patrol/,Misc Police Activity
https://www.southbendin.gov/job/police-officer-lateral-entry-in-south-bend/,Training & Hiring Info
https://delcopa.gov/treasurer/forms/bingo_law.pdf,Not Criminal Justice Related
https://www.stpaul.gov/departments/police/blueprint-safety,Policies & Contracts
https://alpha.austin.gov/police-oversight/formal-complaint-impartial-attitude-and-courtesy-and-other-policy-violations55/,Complaints & Misconduct
https://www.osc.state.ny.us/state-agencies/payroll-bulletins/state-police/sp-141-fitness-bonus-payment-state-fiscal-year-2011-12,Media Bulletins
https://cityofsalemnj.gov/police-fire-ems/,Contact Info & Agency Meta
https://alpha.austin.gov/es/police-oversight/notice-of-complaint-related-to-2022-0547/,Complaints & Misconduct
https://www.southamptontownnypolice.gov/faq.aspx?qid=505,Poor Data Source
https://manitowoccountywi.gov/departments/joint-dispatch-center/policefireems-contact-information/,Contact Info & Agency Meta
http://www.lafayettepolice.us/2201/outdoor-maintenance,Resources
https://www.edmondswa.gov/government/departments/police_department/security_camera_registration,Resources
https://police.crystalmn.gov/police/contact_us/crime_report,Poor Data Source
https://delcopa.gov/treasurer/pdf/2021reassessmentvalues/10.pdf,Annual & Monthly Reports
https://www.dps.nm.gov/blog/2021/12/08/update-cancel-silver-alert-rio-rancho-police-department-eric-engquist/,Incident Reports
https://www.lynchburgvapolice.gov/news-updates/e-c-glass-on-lockdown-due-to-suspicious-phone-call/,Media Bulletins
https://delcopa.gov/prison/mail.html,Poor Data Source
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0868/,Poor Data Source
http://www.longbeach.gov/police/press-releases/roadway-safety-is-important-for-everyone-to-follow/,Policies & Contracts
http://www.tampa.gov/police/info/domestic-violence/options,Resources
https://norfolkne.gov/assets/site/documentcentral/police/2022-daily-reports/summary/052722summary.pdf,Daily Activity Logs
https://www.roseville.ca.us/government/departments/police_department/crime_log/crime_log_may_14__2021_-_june_04__2021,Poor Data Source
https://www.osc.state.ny.us/state-agencies/payroll-bulletins/state-police/sp-59-dues-increase-rehired-retirees-who-are-members-police-benevolent,Media Bulletins
https://cityofpowell.us/government/building-department/city-of-powell-commercial-building/checklist-cop-comm-tent-01-08-19/,Resources
https://alpha.austin.gov/en/police-oversight/notice-of-complaint-related-to-2022-0900/,Poor Data Source
https://www.mass.gov/doc/fas-31-2018-hcpcs-code-revisions-new-prior-authorization-requirement-for-knee-arthroscopy/download,Not Criminal Justice Related
https://www.coppelltx.gov/1051/s-belt-line-reconstruction-updates,Not Criminal Justice Related
https://delcopa.gov/planning/pubs/delco2035economicdevelopmentplan.html,Not Criminal Justice Related
https://www.farmingtonmn.gov/government/departments/police/divisions/crime_scene_unit,Resources
https://cityofpowell.us/reports/auto-draft-91/07-2017-police-report/,Annual & Monthly Reports
https://beaumonttexas.gov/beaumont-police-investigating-aggravated-robbery-grant-irving-intersection/,Media Bulletins
https://www.stpaul.gov/departments/police/department-history,Not Criminal Justice Related
https://police.greenvillesc.gov/526/colonel-elias-earle-historic-district,Not Criminal Justice Related
https://delcopa.gov/jdboard/pdfs/agenda_2021_12_21.pdf,Poor Data Source
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/summary/010622summary.pdf,Daily Activity Logs
https://www.harrisonburgva.gov/online-police-reporting-faq,Poor Data Source
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/summary/bike-patrol.pdf,Media Bulletins
https://edenny.gov/honoring-edens-police-chief-and-lieutenant/,Media Bulletins
http://www.longbeach.gov/police/press-releases/toddlers-found-alone--police-asking-for-help-in-determining-their-identity-and-locating-parents/,Media Bulletins
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/arrests/070121arrests.pdf,Arrest Records
https://www.florenceaz.gov/florence-police-department-citizen-academy/,Resources
https://coloradosprings.gov/police-department/article/news/homicide-investigation-3200-block-heather,Media Bulletins
https://www.arlingtonva.us/government/projects/plans-studies/land-use/crystal-city-building-heights-study/process-scope-timeline,Media Bulletins
https://cityofspoonerwi.gov/spooner-police-ordinances/,Resources
https://www.sandyspringsgapolice.gov/chatcomm911/,Resources
https://training.detroitmi.gov/departments/police-department/project-green-light-detroit/agreements,Not Criminal Justice Related
https://delcopa.gov/publicrelations/releases/2021/mailballotrequestdeadline.html,Media Bulletins
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0204/,Complaints & Misconduct
https://www.dps.nm.gov/blog/2022/03/05/update-3-nmsp-investigates-fatal-crash-on-i-25-involving-the-santa-fe-police-department-during-pursuit-of-carjacking-and-kidnapping-suspect/,Media Bulletins
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0481/,Complaints & Misconduct
https://delcopa.gov/planning/education/plannersportfolios/plannersportfolioaginginplace.html,Not Criminal Justice Related
https://www.mass.gov/doc/boston-police-department-drug-test-appeals-related-superior-court-decision-8222/download,Misc Police Activity
https://southamptontownnypolice.gov/faq.aspx?qid=546,Resources
https://southamptontownnypolice.gov/187/youth-advisory-committee,Resources
https://delcopa.gov/vote/news/20emergencyabsenteeballots.html,Not Criminal Justice Related
https://www.antiochca.gov/police/alarm-registration/,Resources
https://coloradosprings.gov/police-department/article/news/recovered-property-february-2021,Media Bulletins
https://delcopa.gov/hcd/pdfs/leadinformationforhomeowners.pdf,Not Criminal Justice Related
https://www.sandiego.gov/department-document/police-identify-attempted-murder-victim-oak-park,Media Bulletins
https://ci.san-bernardino.ca.us/news/archived_news/downtown_specific_plan_scoping_meeting,Not Criminal Justice Related
https://springfield-or.gov/coffee-with-a-cop-scheduled-for-afternoon-on-november-4th/,Media Bulletins
https://alpha.austin.gov/police-oversight/2020-08-17/,Poor Data Source
https://coloradosprings.gov/police-department/article/news/update-homicide-investigation-200-block-e,Incident Reports
https://normandyparkwa.gov/police-services/,Media Bulletins
https://www.southamptontownnypolice.gov/1557/southampton-sustainability-drawdown-east,Poor Data Source
https://www.pleasantprairiewi.gov/departments/police/news/police_and_fire___rescue_news_releases/police_investigate_1993_john_doe_case,Media Bulletins
https://www.roundrocktexas.gov/wp-content/uploads/2020/02/rrpd_police_patch.png,Poor Data Source
https://police.greenvillesc.gov/faq.aspx?qid=546,Not Criminal Justice Related
https://southamptontownnypolice.gov/891/dune-road-reconstruction,Not Criminal Justice Related
https://www.waterloo.il.us/departments/police-department/,Media Bulletins
https://townofspringfield.colorado.gov/police-department-9,Resources
https://alpha.austin.gov/en/police-oversight/2020-06-08-6/,Poor Data Source
http://lafayettepolice.us/9/how-do-i,Not Criminal Justice Related
https://www.hickoryhillspd.us/2018/10/police-chief-announces-his-retirement/,Media Bulletins
https://mukilteowa.gov/news/mukilteo-police-brings-awareness-to-domestic-violence/,Media Bulletins
https://www.desmoineswa.gov/departments/police/programs_services/his_victim_notification_program,Resources
https://www.arlingtontx.gov/news/my_arlington_t_x/news_stories/police_chief_community_welcome,Media Bulletins
https://www.austintexas.gov/blog/austin-green-business-leader-featured-member-st-andrews-episcopal-school,Not Criminal Justice Related
https://vpd.vernonia-or.gov/blotter/2019/02/01/january-2019-police-blotter/,Dispatch Logs
https://www.osc.state.ny.us/state-agencies/payroll-bulletins/state-police/sp-201-2019-state-police-hazardous-duty-pay,Media Bulletins
http://www.longbeach.gov/police/press-releases/motorcycle-safety-operation-a-success/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder---900-block-of-elm/,Media Bulletins
http://www.police.wallingfordct.gov/,Resources
https://norfolkne.gov/assets/site/documentcentral/police/archived-calls-for-service/2020-calls-for-service/5.pdf,Dispatch Logs
https://www.scribner-ne.gov/help-define-our-schools-future/copy-of-scribner-profile-pics-2020/,Poor Data Source
https://cityofpowell.us/reports/auto-draft-223/04-2019-police-department/,Annual & Monthly Reports
http://lafayettepolice.us/faq.aspx?qid=125,Not Criminal Justice Related
https://www.sandiego.gov/police/contact/meeting-request,Contact Info & Agency Meta
https://hilliardohio.gov/introducing-newest-police-officer-k9-jawaak/,Media Bulletins
https://www.sandiego.gov/police/data-transparency/crime-statistics/annual-crime-reports,Crime Maps & Reports
https://www.lynchburgvapolice.gov/lpd-policies-and-procedures/,Poor Data Source
https://delcopa.gov/courts/pdf/emergencyjudicialorders/secondemergencyorderextensionandamendments_juveniledelinquencyanddependencymatters.pdf,Court Cases
http://www.longbeach.gov/police/press-releases/long-beach-police-seeking-the-public-s-help-in-identifying-armed-robbery-suspect---video-footage-available--/,Wanted Persons
https://cityofgulfbreeze.us/departments/police/divisions/,Resources
http://www.lafayettepolice.us/1598/castaway-bay,Not Criminal Justice Related
https://delcopa.gov/treasurer/pdf/2021reassessmentvalues/39.pdf,Not Criminal Justice Related
https://www.westmayfieldborough.us/cropped-white-blank-header-banner-copy1-jpg/,Poor Data Source
https://delcopa.gov/publicrelations/publicrelations/releases/2020/index.html,Poor Data Source
https://alpha.austin.gov/police-oversight/formal-complaint-de-escalation-of-potential-force-encount-3/,Poor Data Source
https://delcopa.gov/planning/pubs/portfolio-14_foodsystems.pdf,Not Criminal Justice Related
https://www.mass.gov/doc/copleydental2013-003rfd/download,Not Criminal Justice Related
https://brecknocktownship.us/police-and-emergency-services/,Contact Info & Agency Meta
https://gonzalesca.gov/services/police/police-department-staff,Contact Info & Agency Meta
https://bolivar.mo.us/shop-with-a-copr/img_1333-2/,Poor Data Source
https://www.rentonwa.gov/city_hall/police/police_services/8_can_t_wait/require_use_of_force_continuum,Policies & Contracts
https://chester-ny.gov/town-departments/police/house-check-request/,Resources
https://www.mass.gov/doc/reference-copy-of-2016-massdep-municipal-solid-waste-recycling-survey/download,Not Criminal Justice Related
https://www.minneapolismn.gov/resident-services/public-safety/police-public-safety/police-reports-and-data-requests/frequently-requested/critical-incidents/feb-2-2022-officer-involved-shooting/,Officer Involved Shootings
https://www.lynchburgvapolice.gov/wp-content/uploads/2022/05/pwm-2-4.jpg,Poor Data Source
https://directory.arkansas.gov/agency/department-of-public-safety/arkansas-state-police/news/crack-down-on-speeders-part-of-statewide-traffic-safety-blitz-obey-the-sign-or-pay-the-fine/,Poor Data Source
https://www.coppelltx.gov/faq.aspx?qid=218,Not Criminal Justice Related
https://alpha.austin.gov/es/police-oversight/memo-changes-to-apd-impartial-attitude-and-courtesyper/,Poor Data Source
https://www.santamonica.gov/press/2022/09/21/santa-monica-police-holding-motorcycle-safety-enforcement-operation-september-23-2022,Media Bulletins
https://delcopa.gov/planning/pdf/mapping/media.pdf,Not Criminal Justice Related
https://police.crystalmn.gov/emergency_center,Media Bulletins
https://www.dps.nm.gov/blog/2021/07/07/state-police-officer-attacked-by-felon-with-a-loaded-gun-in-pecos-nm/,Media Bulletins
https://alpha.austin.gov/es/police-oversight/notice-of-complaint-related-to-2022-0473/,Complaints & Misconduct
https://police.birminghamal.gov/bureaus/administrative/,Contact Info & Agency Meta
https://www.southamptontownnypolice.gov/faq.aspx?qid=463,Not Criminal Justice Related
https://www.goldenbeach.us/documents/reso-2034-09-authorizing-the-purchase-of-two-new-police-patrol-boat-motors/,Media Bulletins
http://www.longbeach.gov/police/how-do-i/permits-fees-and-licensing/~/link/dea878b9816040a8afeeaa7799933a7f.aspx,Poor Data Source
https://police.greenvillesc.gov/513/parking,Not Criminal Justice Related
https://delcopa.gov/departments/parks/sagelife.com/plush-mills/,Poor Data Source
https://delcopa.gov/publicrelations/releases/2021/statement_capitolbuildingviolencejan6.html,Media Bulletins
http://www.longbeach.gov/police/press-releases/undetermined-death2/,Media Bulletins
https://police.bixbyok.gov/1260/communications,Contact Info & Agency Meta
http://www.longbeach.gov/police/press-releases/murder-locust-and-12th/,Media Bulletins
https://ridgelandsc.gov/police-department/daily-arrest-reports-april,Poor Data Source
https://www.sandiego.gov/department-document/copy-agreement,Poor Data Source
http://www.tampa.gov/police/online-reporting,Resources
http://www.lafayettepolice.us/faq.aspx?qid=150,Not Criminal Justice Related
https://southamptontownnypolice.gov/786/2015-budgets,Poor Data Source
https://delcopa.gov/planning/greenspace/greenspaceroe.html,Not Criminal Justice Related
https://delcopa.gov/publicrelations/releases/2019/narcanatdccc.html,Resources
http://www.longbeach.gov/police/press-releases/spring-break-safety-tips-1-/,Media Bulletins
http://www.lafayettepolice.us/2319/travel,Not Criminal Justice Related
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0792/,Poor Data Source
https://bouldercolorado.gov/news/boulder-police-investigating-fatal-traffic-crash-friday,Media Bulletins
https://www.hayward-ca.gov/discover/news/oct16/turn-your-prescription-drugs-hayward-police-department-1022,Poor Data Source
https://www.lasalle-il.gov/departments/police-department/registered-sex-offenders,Sex Offender Registry
https://www.hayward-ca.gov/your-government/departments/police,Resources
https://delcopa.gov/courts/judges/brennan.html,Contact Info & Agency Meta
https://delcopa.gov/publicrelations/releases/2022/gwhgraduation.html,Media Bulletins
https://www.southamptontownnypolice.gov/faq.aspx?qid=373,Not Criminal Justice Related
https://pittsburghpa.gov/files/police/orders/ch1/16-01-standards-of-conduct.pdf,Poor Data Source
http://police.portlandmaine.gov/1167/ocean-gateway,Not Criminal Justice Related
https://www.ci.san-bernardino.ca.us/news/archived_news/downtown_specific_plan_scoping_meeting,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/traffic-fatality---burnett-street-and-pacific-avenue/,Media Bulletins
https://norfolkne.gov/assets/site/documentcentral/police/2022-daily-reports/blotter/011322blotter.pdf,Media Bulletins
https://alpha.austin.gov/police-oversight/formal-complaint-incident-reporting-and-other-policy-violations/,Poor Data Source
http://chico.ca.us/post/chico-police-utilize-grant-money-dui-enforcement,Media Bulletins
https://www.southamptontownnypolice.gov/faq.aspx?qid=400,Not Criminal Justice Related
https://hilliardohio.gov/hilliard-officer-named-central-ohios-top-cop/,Poor Data Source
https://www.knoxvilletn.gov/government/city_departments_offices/police_department/field_operations_bureau/inspections_unit/taxi_limo_services/application_for_certificate_of_public_convenience_and_necessity___p_d_f_,Not Criminal Justice Related
https://norfolkne.gov/assets/site/documentcentral/police/2022-daily-reports/blotter/041222blotter.pdf,Poor Data Source
http://www.longbeach.gov/police/press-releases/halloween-safety-tips2/,Media Bulletins
https://delcopa.gov/employment/jobpostings/clerical.html,Training & Hiring Info
https://alpha.austin.gov/police-oversight/body-worn-cameras-and-dashboard-cameras-final-recommendations-report/,Poor Data Source
https://delcopa.gov/vote/news/20nov5update.html,Not Criminal Justice Related
https://londonky.gov/london-police-promote-officers/,Personnel Records
http://www.cityofpataskalaohio.gov/cop_folder/minutes-2015/,List of Data Sources
https://www.sandiego.gov/police/recruiting/volunteer/sddcrt-application-submit,Poor Data Source
https://police.greenvillesc.gov/653/benefits-and-incentives-for-firefighters,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/buzzed-driving-is-drunk-driving/,Media Bulletins
https://www.mass.gov/info-details/situational-analysis-of-municipal-police-in-service-training-in-the-commonwealth,Training & Hiring Info
https://detroitmi.gov/es/departments/aeropuerto-internacional-coleman-young/mi-vuelo-paseos-en-helicoptero,Poor Data Source
https://www.providenceri.gov/police/providence-police-recruitment-application/clements_e-sig/,Poor Data Source
https://www.lakewoodoh.gov/coffee-with-a-cop-set-for-may-4th/,Not Criminal Justice Related
https://bolivar.mo.us/shop-with-a-copr/img_1293-2/,Poor Data Source
http://www.longbeach.gov/police/press-releases/september-is-california-pedestrian-safety-month/,Media Bulletins
https://www.mass.gov/regulations/118-cmr-100-scope-and-authority,Court Cases
https://southamptontownnypolice.gov/faq.aspx?qid=490,Resources
http://www.longbeach.gov/police/press-releases/l.b.p.d2.-promotes-new-leaders/,Media Bulletins
https://police.greenvillesc.gov/faq.aspx?qid=598,Resources
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/blotter/080521blotter.pdf,Dispatch Logs
https://www.poconopa.gov/police/,Contact Info & Agency Meta
https://cityofyuma.colorado.gov/departments/emergency-services/police-department/police-department-staff,Personnel Records
https://delcopa.gov/council/newsletter/index.html,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/murder---3100-block-e-artesia-blvd/,Media Bulletins
https://police.bixbyok.gov/faq.aspx?qid=94,Resources
https://cityofyuma.colorado.gov/departments/emergency-services/police-department/police-department-fees,Resources
https://alpha.austin.gov/en/police-oversight/notice-of-complaint-related-to-2022-0182/,Poor Data Source
http://www.longbeach.gov/police/press-releases/juvenile-investigations-operation-results-in-6-arrests/,Media Bulletins
https://www.mass.gov/regulations/700-cmr-600-use-of-road-flaggers-and-police-details-on-public-works-projects,Misc Police Activity
https://delcopa.gov/publicrelations/releases/2020/passportservicesresumejuly6.html,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/lbpd-swat-officers-shot-at-during-search-warrant-service/,Media Bulletins
https://www.lynchburgvapolice.gov/resources/,Resources
https://delcopa.gov/planning/pubs/delco2035/historicplan.pdf,Not Criminal Justice Related
https://spdblotter.seattle.gov/2021/01/27/police-arrest-u-district-rape-suspect/,Media Bulletins
https://beaumonttexas.gov/beaumont-police-investigating-overnight-shooting-at-2550-ih-10-east/,Poor Data Source
https://ose.louisiana.gov/event/police-communications-officer-ii/,Poor Data Source
http://www.longbeach.gov/police/how-do-i/prevent-crime/general-guidelines-for-retail-stores/,Resources
https://alpha.austin.gov/es/police-oversight/2020-06-17-7/,Poor Data Source
https://www.mass.gov/info-details/audit-of-mount-wachusett-community-college-objectives-scope-and-methodology,Not Criminal Justice Related
http://lafayettepolice.us/faq.aspx?qid=80,Resources
https://columbiacitypolice.us/photos/group 2017.jpg,Poor Data Source
https://police.greenvillesc.gov/faq.aspx?qid=140,Resources
https://www.coronadelmar.us/newport-beach-mourns-locals-killed-in-helicopter-crash/,Not Criminal Justice Related
https://www.mass.gov/doc/municipal-police-training-committee-meeting-minutes-091521/download,Training & Hiring Info
https://www.madera.gov/tr-accordion/police-programs/,Not Criminal Justice Related
https://alpha.austin.gov/en/police-oversight/2020-11-01/,Poor Data Source
https://southamptontownnypolice.gov/256/town-law-200-procedure,Resources
https://www.somervillema.gov/news/femino-named-interim-acting-chief-police,Personnel Records
https://police.greenvillesc.gov/faq.aspx,Resources
"https://norfolkne.gov/government/departments/police-division/press-releases/january-4,-2021-press-release.html",Media Bulletins
https://www.osc.state.ny.us/state-agencies/payroll-bulletins/state-police/sp-42-permanent-rank-sergeant-payment-employees-represented-nys-police,Media Bulletins
https://www.mass.gov/doc/municipal-police-training-committee-mptc-meeting-agenda-71719/download,Misc Police Activity
http://www.ryepolice.us/logs/police-logs-for-12517-13117,Daily Activity Logs
https://police.greenvillesc.gov/994/crisis-intervention,Resources
https://louisvilleky.gov/news/louisville-metro-police-foundation-endorses-louisville-affordable-housing-trust-fund,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/murder-1600-block-of-pine-avenue/,Media Bulletins
https://alpha.austin.gov/en/police-oversight/notice-of-complaint-related-to-2022-0415/,Poor Data Source
https://delcopa.gov/publicrelations/releases/18pdfs/18emergencypreparednessmonth.pdf,Media Bulletins
http://lafayettepolice.us/773/foam-systems,Not Criminal Justice Related
https://www.newarknj.gov/news/mayor-ras-j-barakas-statement-on-appointment-of-brian-ohara-as-deputy-mayor-of-strategic-initiatives-for-police-services-public-safety,Personnel Records
https://mtcb.colorado.gov/departments-services/police,Contact Info & Agency Meta
http://www.lafayettepolice.us/725/fireworks-safety,Not Criminal Justice Related
https://www.cityofrc.us/public-safety/police/crime-mapping,Crime Maps & Reports
https://delcopa.gov/courts/pdf/jd/2017preareport.pdf,Annual & Monthly Reports
https://delcopa.gov/publicrelations/releases/2020/pdf/govwolf_indoorrestaurants50percent.pdf,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/dui-driver-s-license-checkpoint-planned-this-weekend-8-/,Media Bulletins
https://delcopa.gov/prison/pdfs/wardereports/2021/wardensreportmay2021.pdf,Annual & Monthly Reports
https://www.goldenbeach.us/documents/resolution-2219-12-authorizing-the-participation-in-a-lease-agreement-for-two-police-motorcycles/,Policies & Contracts
https://felton.delaware.gov/police/request-for-security-check-form/,Resources
https://delcopa.gov/publicrelations/releases/2021/covid_jan15update.html,Not Criminal Justice Related
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0391/,Poor Data Source
https://www.southamptontownnypolice.gov/1084/ia-owts-requirements,Not Criminal Justice Related
https://delcopa.gov/employment/jobpostings/caseworker2_oid.html,Poor Data Source
